,x,y,z,data
1469,1692.30769231,974.358974359,-150.0,-56.9174440607
1470,1692.30769231,1076.92307692,-150.0,-57.1874569664
1471,1692.30769231,1179.48717949,-150.0,-57.4557892593
1472,1692.30769231,1282.05128205,-150.0,-56.5073361272
1473,1692.30769231,1384.61538462,-150.0,-45.4636279948
1474,1692.30769231,1487.17948718,-150.0,6.92179015659
1475,1692.30769231,1589.74358974,-150.0,70.2677803985
1476,1692.30769231,1692.30769231,-150.0,88.7225974266
1477,1692.30769231,1794.87179487,-150.0,90.2151476869
1478,1692.30769231,1897.43589744,-150.0,64.8946294757
1479,1692.30769231,2000.0,-150.0,2.26296783206
1480,1794.87179487,-2000.0,-150.0,-8.70378280342
1481,1794.87179487,-1897.43589744,-150.0,-10.384977554
1482,1794.87179487,-1794.87179487,-150.0,-12.5367307104
1483,1794.87179487,-1692.30769231,-150.0,-15.258582769
1484,1794.87179487,-1589.74358974,-150.0,-18.5562522085
1485,1794.87179487,-1487.17948718,-150.0,-22.2184246748
1486,1794.87179487,-1384.61538462,-150.0,-25.821869799
1487,1794.87179487,-1282.05128205,-150.0,-28.9778012186
1488,1794.87179487,-1179.48717949,-150.0,-31.5347876875
1489,1794.87179487,-1076.92307692,-150.0,-33.533320619
1490,1794.87179487,-974.358974359,-150.0,-35.0817343551
1491,1794.87179487,-871.794871795,-150.0,-36.2865514861
1492,1794.87179487,-769.230769231,-150.0,-37.2323516646
1493,1794.87179487,-666.666666667,-150.0,-37.9816569252
1494,1794.87179487,-564.102564103,-150.0,-38.5797303429
1495,1794.87179487,-461.538461538,-150.0,-39.0593516914
1496,1794.87179487,-358.974358974,-150.0,-39.4444986106
1497,1794.87179487,-256.41025641,-150.0,-39.752978639
1498,1794.87179487,-153.846153846,-150.0,-39.9982787792
1499,1794.87179487,-51.2820512821,-150.0,-40.1908816591
1500,1794.87179487,51.2820512821,-150.0,-40.3392391817
1501,1794.87179487,153.846153846,-150.0,-40.4505479071
1502,1794.87179487,256.41025641,-150.0,-40.5314470921
1503,1794.87179487,358.974358974,-150.0,-40.5887666102
1504,1794.87179487,461.538461538,-150.0,-40.6305043761
1505,1794.87179487,564.102564103,-150.0,-40.6673569093
1506,1794.87179487,666.666666667,-150.0,-40.7154771144
1507,1794.87179487,769.230769231,-150.0,-40.8019590486
1508,1794.87179487,871.794871795,-150.0,-40.9763762751
1509,1794.87179487,974.358974359,-150.0,-41.33487319
1510,1794.87179487,1076.92307692,-150.0,-42.0623934935
1511,1794.87179487,1179.48717949,-150.0,-43.4365308556
1512,1794.87179487,1282.05128205,-150.0,-45.1503425847
1513,1794.87179487,1384.61538462,-150.0,-40.3215933457
1514,1794.87179487,1487.17948718,-150.0,0.43774988313
1515,1794.87179487,1589.74358974,-150.0,51.4000270898
1516,1794.87179487,1692.30769231,-150.0,63.2613425947
1517,1794.87179487,1794.87179487,-150.0,64.2458600764
1518,1794.87179487,1897.43589744,-150.0,44.6747975509
1519,1794.87179487,2000.0,-150.0,-8.08169314629
1520,1897.43589744,-2000.0,-150.0,-7.52601536969
1521,1897.43589744,-1897.43589744,-150.0,-8.77623049721
1522,1897.43589744,-1794.87179487,-150.0,-10.2946346932
1523,1897.43589744,-1692.30769231,-150.0,-12.1037223322
1524,1897.43589744,-1589.74358974,-150.0,-14.1733436965
1525,1897.43589744,-1487.17948718,-150.0,-16.3912640678
1526,1897.43589744,-1384.61538462,-150.0,-18.5809372992
1527,1897.43589744,-1282.05128205,-150.0,-20.5770438948
1528,1897.43589744,-1179.48717949,-150.0,-22.2901579262
1529,1897.43589744,-1076.92307692,-150.0,-23.7081747047
1530,1897.43589744,-974.358974359,-150.0,-24.8620842619
1531,1897.43589744,-871.794871795,-150.0,-25.7960413052
1532,1897.43589744,-769.230769231,-150.0,-26.5522918136
1533,1897.43589744,-666.666666667,-150.0,-27.1661710833
1534,1897.43589744,-564.102564103,-150.0,-27.6656439308
1535,1897.43589744,-461.538461538,-150.0,-28.0723706669
1536,1897.43589744,-358.974358974,-150.0,-28.4030499485
1537,1897.43589744,-256.41025641,-150.0,-28.6706228729
1538,1897.43589744,-153.846153846,-150.0,-28.8852515651
1539,1897.43589744,-51.2820512821,-150.0,-29.0550989951
1540,1897.43589744,51.2820512821,-150.0,-29.1869707888
1541,1897.43589744,153.846153846,-150.0,-29.286891988
1542,1897.43589744,256.41025641,-150.0,-29.3607086611
1543,1897.43589744,358.974358974,-150.0,-29.4148461576
1544,1897.43589744,461.538461538,-150.0,-29.4574537837
1545,1897.43589744,564.102564103,-150.0,-29.5003851687
1546,1897.43589744,666.666666667,-150.0,-29.5629506393
1547,1897.43589744,769.230769231,-150.0,-29.6794548175
1548,1897.43589744,871.794871795,-150.0,-29.9148643278
1549,1897.43589744,974.358974359,-150.0,-30.3975870345
1550,1897.43589744,1076.92307692,-150.0,-31.384427707
1551,1897.43589744,1179.48717949,-150.0,-33.3533546161
1552,1897.43589744,1282.05128205,-150.0,-36.8051894834
1553,1897.43589744,1384.61538462,-150.0,-38.8141958821
1554,1897.43589744,1487.17948718,-150.0,-20.7555921452
1555,1897.43589744,1589.74358974,-150.0,3.93586114589
1556,1897.43589744,1692.30769231,-150.0,7.05127893816
1557,1897.43589744,1794.87179487,-150.0,8.66627803352
1558,1897.43589744,1897.43589744,-150.0,2.28834684912
1559,1897.43589744,2000.0,-150.0,-23.2882877437
1560,2000.0,-2000.0,-150.0,-6.49983028933
1561,2000.0,-1897.43589744,-150.0,-7.42759012434
1562,2000.0,-1794.87179487,-150.0,-8.50628900805
1563,2000.0,-1692.30769231,-150.0,-9.73409222122
1564,2000.0,-1589.74358974,-150.0,-11.083645975
1565,2000.0,-1487.17948718,-150.0,-12.4968014996
1566,2000.0,-1384.61538462,-150.0,-13.8948611699
1567,2000.0,-1282.05128205,-150.0,-15.2030268847
1568,2000.0,-1179.48717949,-150.0,-16.3720184233
1569,2000.0,-1076.92307692,-150.0,-17.3831673077
1570,2000.0,-974.358974359,-150.0,-18.2403077245
1571,2000.0,-871.794871795,-150.0,-18.9588280013
1572,2000.0,-769.230769231,-150.0,-19.5577513627
1573,2000.0,-666.666666667,-150.0,-20.0555362744
1574,2000.0,-564.102564103,-150.0,-20.4683838934
1575,2000.0,-461.538461538,-150.0,-20.8098561109
1576,2000.0,-358.974358974,-150.0,-21.0910656978
1577,2000.0,-256.41025641,-150.0,-21.3210665277
1578,2000.0,-153.846153846,-150.0,-21.5072833055
1579,2000.0,-51.2820512821,-150.0,-21.6559277536
1580,2000.0,51.2820512821,-150.0,-21.7724021732
1581,2000.0,153.846153846,-150.0,-21.8617242725
1582,2000.0,256.41025641,-150.0,-21.9290405033
1583,2000.0,358.974358974,-150.0,-21.9803487587
1584,2000.0,461.538461538,-150.0,-22.0236545838
1585,2000.0,564.102564103,-150.0,-22.0709940316
1586,2000.0,666.666666667,-150.0,-22.1421861603
1587,2000.0,769.230769231,-150.0,-22.2720697482
1588,2000.0,871.794871795,-150.0,-22.5248273734
1589,2000.0,974.358974359,-150.0,-23.0227359426
1590,2000.0,1076.92307692,-150.0,-24.0033175327
1591,2000.0,1179.48717949,-150.0,-25.9228910354
1592,2000.0,1282.05128205,-150.0,-29.5549619013
1593,2000.0,1384.61538462,-150.0,-35.4021456369
1594,2000.0,1487.17948718,-150.0,-40.8876194513
1595,2000.0,1589.74358974,-150.0,-45.2257395489
1596,2000.0,1692.30769231,-150.0,-48.4540811582
1597,2000.0,1794.87179487,-150.0,-46.3096496861
1598,2000.0,1897.43589744,-150.0,-40.0253003141
1599,2000.0,2000.0,-150.0,-33.2923005867
